content,query,date,hashtag
I am with you brother. Ummah is fighting these zionist supporting dictators.,Zionist,2020-09-12 23:29:01+00:00,[]
"Arabs declared war 6 months after Zionists ethnically cleansed 700,000 Arabs in &gt;400 villages. You should learn history. Being a Jew doesn’t magically make it right. They do no have a right to have “ethnostate” where others lived before their arrival.",Zionist,2020-09-12 23:28:25+00:00,[]
like how y'all dragging him for being uneducated on the matter while the whole zionist is just let off the hook??? and it's the same stans that baby lewis too,Zionist,2020-09-12 23:26:55+00:00,[]
Those who are shameless will never feel ashamed. Complete sell out to US / Zionists. Imagine now Dubai giving 5 star protocols to their new friends.,Zionist,2020-09-12 23:25:16+00:00,[]
"""Peace Deal"" *Zionist",Zionist,2020-09-12 23:24:30+00:00,[]
"The policy passed with near unanimous support in 2016. have policies on many human rights issues. Meanwhile, Zionists vindictively smear and harass any who dare suggest Israel should not be able oppress Palestinians with impunity. This is your obsession, not ours.",Zionist,2020-09-12 23:22:41+00:00,[]
Stop the Zionist propaganda against Iran. This wrestler brutally murdered a father of three children!,Zionist,2020-09-12 23:22:27+00:00,[]
Stop your Zionist propaganda against Iran. This wrestler brutally murdered a father of three children!,Zionist,2020-09-12 23:21:41+00:00,[]
"i dont agree with the zionist part but i found this, idrk if its true but you can decide for yourself",Zionist,2020-09-12 23:21:15+00:00,[]
"idk girl, ive seen a lot of ppls saying it since last year, although i dont think the zionist part is true, dk about the rest tho",Zionist,2020-09-12 23:20:41+00:00,[]
"As a general rule, I assume that any restaurant which refers to itself generically as ""Middle Eastern"" or ""Levantine"" is Zionist.",Zionist,2020-09-12 23:18:46+00:00,[]
"Motherfukers emirates and zionist. Arabs are idiot and think zionist or israel care about them. Idiot imbeciles, its dajjals work. This is why u all burn in hell. U think u bring peace in this world without mentioning Allah. This is exactly what Hadith mentioned",Zionist,2020-09-12 23:18:31+00:00,[]
"Its the oppressive corrupt government/monarchs to blame for all things in the mid east, instead they blame the very people oppressed who are dying for change and freedom, thanks to the zionist media",Zionist,2020-09-12 23:18:00+00:00,[]
Extreme zionist and settlers glorify the killing of innocent Palestinians.,Zionist,2020-09-12 23:16:25+00:00,[]
People Ignorance is enough Get to know Muhammad(the last prophet and the best man). Do not let the Zionists hide the truth from you,Zionist,2020-09-12 23:15:21+00:00,"['ILOVEMYPROPHET', 'MuhammadForAll', 'CharLie', 'muhammadisthebest']"
"・WorldNO_1_PresidentTrump_Victory2020Again ・Anti_NWO_Eradication・Struggle In a struggle to eradicate the world's domination by Zionist plots such as Rothschild Rockefeller, President Trump aims to win with his great intelligence and power.",Zionist,2020-09-12 23:15:16+00:00,"['Great', 'Trump']"
"And to date we still havent had a proper independent investigation into 911 even though it was the biggest alleged terrorist attack in the US. Israeli lobby wont allow it and the zionist owned newspapers wont mention it, bit like Palestine being invaded the last few weeks",Zionist,2020-09-12 23:14:47+00:00,[]
Gay Pan-African Puertorican Zionist Nazi Weed Pirates of Hazard,Zionist,2020-09-12 23:14:41+00:00,[]
"Dirty tricks originates from lying people. People who have an agenda, concerning deceiving others. As your first language is lying, and you're known to be a Zionist,I assume, they've learned so, from interacting with you people.",Zionist,2020-09-12 23:13:05+00:00,['JustSaying']
"then why the fuck did he raise his fist up with so much passion when a stan said they’re from isr*el, and why did he wave the flag with so much passion and also why does he wanna go there so bad and connect himself with so many racists and zionists???+",Zionist,2020-09-12 23:12:29+00:00,[]
others. now when the whole zionist thing was brought up i tried so so hard to ignore it and act like it’s not true and trust someone arab that tried to prove he’s not simply bc they like him but i was so fucking hurt and offended because i didn’t face racism and discrimination+,Zionist,2020-09-12 23:12:28+00:00,[]
"Palestinians are the true semites, the jewish owned and zionist papers are the true antisemitists",Zionist,2020-09-12 23:12:27+00:00,[]
"There is absolutely nothing to learn from apartheid racism, illegal occupation and theft of other people lands. The world is horrified to witness Zionist daily war crimes. is watching, we will soon see Nuremberg style court with “IDF”war criminals and Netanyahu in the Dock.",Zionist,2020-06-15 23:57:59+00:00,['ICC']
SOLD OUT PUPPITS RUN GOVTS CHINA N RUSSIA WHO R RIGHT IN WAY OF ZIONISTS OF ISREAL OR SHUD WE CALL THEM SECRET SATANIC SOCIETIES WHO OWN N CONTROL ALL SECRET SERVICES OF 90% PUPPIT COUNTRIES TO CARRY OUT FALSE FLAGS STAG EVENTS TO SET UP RIOTS ALL THE WAY WW3,Zionist,2020-06-15 23:57:23+00:00,[]
Trump and Trump Supporters are just Zionist Proxy's. The Zionist on the Left yes there are some are just mad at them for not Hidden it like they do.,Zionist,2020-06-15 23:57:02+00:00,[]
get out zionist,Zionist,2020-06-15 23:56:24+00:00,[]
"This has reverse zionist brainworms, he thinks Palestinians are the protagonists of history",Zionist,2020-06-15 23:55:13+00:00,[]
Winston Churchill and Neil Armstrong both unrecognisable in a crowd in the great cover up. Churchill rescued the world from the Nazis. Armstrong first walked on the moon. The officially and Zionist appointed white male role models. A lesson that all white people should follow.,Zionist,2020-06-15 23:51:15+00:00,[]
Today you could do the right thing and publish a report which exposes Labour staff as racists. But you won't. Instead you will try to purge any criticism or semblence of socialism from the Labour party as you pursue your Blairite pro Zionist agenda.,Zionist,2020-06-15 23:50:20+00:00,['NewLabourNewDanger']
"A Zionist asks, am I doing anything for coexistence? Yes, I am boycotting Israel until the Holy Land is ruled by a state which cherishes all of its children equally and not just the Children of Israel.",Zionist,2020-06-15 23:50:07+00:00,"['Palestine', 'PalestineTooCantBreathe', 'BLM']"
"Even further; James is a Zionist who openly supports anti-BDS legislation. For all his good qualities, he's still just another childless Hollywood weirdo enforcing the kosher sandwich of mainstream American politics. He just happens to be on the non-Marxist side of the sandwich.",Zionist,2020-06-15 23:49:46+00:00,[]
Molotov chucking Muslim lawyer interned with Soros-funded anti-Zionist group,Zionist,2020-06-15 23:49:08+00:00,[]
"A new big illegal tunnel is being built by an extremist zionist terrorists under Al-Aqsa Mosque, endangering the complex! More details:",Zionist,2020-06-15 23:47:36+00:00,[]
if you want to be a zionist proxy so bad go be a Trump supporter that's right you can't do that because you have to hide that you are a proxy for zionist.,Zionist,2020-06-15 23:47:33+00:00,[]
"Little do American Jews know, the Zionists want to sacrifice Jews who assimilate to western culture like they did in Germany. It’s all in the Prophecy’s. This shits getting old.",Zionist,2020-06-15 23:47:14+00:00,['JewishSupremacy']
HEY HEY DJ DOWN HILL TRUMP END LESS WARS WHY AMERCIAN SONS BROTHERS HUSBANDS FATHERS ARE BRAIN WASHED TO GIVE WAY THEIR YOUTHS WITH OUT THEIR LOVE WITH OUT THEIR TEARFUL MUMS BACK IN USA IN MIDDEL EAST IN SOUTH CHINA SEA ALL JUST FOR ZIONIST ISREAL,Zionist,2020-06-15 23:47:09+00:00,[]
"My uncles landlord is absolutely a fucking Zionist, this isn’t my only evidence, but it is the strongest",Zionist,2020-06-15 23:45:56+00:00,[]
The Zionist Israeli Commie Lobby ALWAYS tries to undermine and harm the United States of America !,Zionist,2020-06-15 23:41:34+00:00,[]
They discovered they both hate Jews-I-mean-Zionists-of-course. Where's that damn Covid-19 when you need it?,Zionist,2020-06-15 23:41:24+00:00,[]
Will never happen until folk see through this absolute and insidious Zionist bollox,Zionist,2020-06-15 23:40:59+00:00,[]
"Biden is a corrupt warprofitteer, a warcriminal, a liar, a racist, a zionist terrorist supporter and one of teh worst sexual predators the US has ever seen (not counting Trump)! It is inexplainable and unthinkable to vote for that menace of a man!",Zionist,2020-06-15 23:40:49+00:00,[]
"Keir starmer ''I support Zionism without qualification.” After Corbyn UK Labour elects Keir Starmer, Zionist, leader",Zionist,2020-06-15 23:40:43+00:00,[]
"TRULY. also, i was raised in jewish orthodoxy where he is seen as the Big Satan by people who even know his name, because he's jewish in public and not a zionist. little do they know there's actually a dirtbag left and he is not a part of it.",Zionist,2020-06-15 23:40:35+00:00,[]
he blocked me because he can't pull that zionist shit on me.,Zionist,2020-06-15 23:39:31+00:00,[]
Another of the Zionist Israeli Commie Lobby Foreign assets that need to go and are a disgrace to this Country !,Zionist,2020-06-15 23:39:23+00:00,[]
and your friend is a zionist.,Zionist,2020-06-15 23:38:22+00:00,[]
Calling out Zionists is actually pro-Semitic considering you’d be saving 2/3 of the Jewish race.,Zionist,2020-06-15 23:37:14+00:00,[]
"tbqh Cliff’s early writing on Palestine is some of the best stuff he did, just absolutely shreds the socialist zionists",Zionist,2020-06-15 23:37:08+00:00,[]
has mocked and smeared the People that have tried to get Justice for the victims of the Zionist Israeli Attack of September 11th 2001 ! Trust at your own risk !,Zionist,2020-06-15 23:37:04+00:00,[]
when you attacked me because it was making your zionist friend look stupid.,Zionist,2020-06-15 23:36:47+00:00,[]
"is one of the most aggressive supporters of &amp; he's so right-wing that a has given him $100,000 to blunt his primary challenger ; that should tell you everything",Zionist,2020-06-15 23:36:12+00:00,"['Democrat', 'EliotEngel', 'Zionist', 'ApartheidIsrael', 'Republican', 'SuperPAC', 'progressive', 'JamaalBowman']"
they’re zionists too what’s not clicking,Zionist,2020-06-15 23:35:54+00:00,[]
But this brings up the onerous point that both Democrats and Republicans are Zionists.,Zionist,2020-06-15 23:34:45+00:00,[]
HISTROY IS ALWAYS RE WRITTEN WAT WE LEARNT FROM HISTROY WW1 WAS FOR ZIONISTS SHUD A SEPERATE HOME LAND WHICH THEY ONLY PICK PALESTINE.. VERY PLACE WHERE JESUS WILL WIPE THEM OUT FOR ONCE N FOR ALL WW2 GAVE THEM ISREAL WW3 WILL GIVE THEM GREATER ISREAL,Zionist,2020-06-15 23:34:12+00:00,[]
ZIONIST SAVAGES,Zionist,2020-06-15 23:34:00+00:00,['BDS']
Via Institute of National Security Studies @ Tel Aviv University. This is exactly why you can’t trust Liberal Zionists. Major institutions responsible for educating Jewish youth downplaying the implications of ethnic cleansing and illegal annexation.,Zionist,2020-06-15 23:32:14+00:00,[]
The Zionists never condemned their complicity in the murders of jews back then. They’re proud of it.,Zionist,2020-06-15 23:31:19+00:00,[]
they are zionists tho no corporations are your friends,Zionist,2020-06-15 23:31:08+00:00,[]
Zionists can go burn along side hitler and trump in hell I heard it’s really warm down there I hope you like summer,Zionist,2020-06-15 23:29:04+00:00,['FreePalestine']
"Are you stupid? They had an agenda. It has been shown, repeatedly that accusations of AS have no basis in reality. It is about being anti Palestinian, anti left or pro zionist supremacist.",Zionist,2020-06-15 23:29:02+00:00,[]
Starmer's cull against the left (particularly Jews) began over a month ago. It bears repeating that he is the first leader since Hitler to insist that Jews be represented by the Zionist movement. It is also worth repeating that he is using 's system for suspensions.,Zionist,2020-06-15 23:27:54+00:00,[]
"You fighting against israel Protecting lebanon Terrorizing people Fighting in idlib, iraq and yemen Being iranian and syrian puppets Calling us zionists when you don't know what a zionist is Saying we're the ""enemy's voice"" for being patriotic and rational",Zionist,2020-06-15 23:27:43+00:00,[]
